26,77
26,138
26,206
26,374
26,8
26,383
26,387
26,335
26,349
26,396
26,43
26,81
26,301
26,408
26,51
26,211
26,463
26,465
26,88
26,468
26,308
26,485
26,489
26,352
26,503
26,505
26,510
26,220
26,511
26,519
26,523
26,323
26,531
26,356
26,330
77,26
77,138
77,765
77,2941
138,2055
2662,205
2662,1503
2662,5716
205,2662
205,1503
205,5716
2055,138
2055,16452
2055,30799
1834,352
1834,1896
374,301
1837,8
1837,81
1837,759
1837,51
1837,1267
1837,1274
1837,86
1837,891
1837,510
8321,1945
8321,677
8,77
8,1852
8,211
8,88
8,308
8,505
8,9323
8,327
383,205
383,206
383,2670
383,335
383,301
383,463
383,8942
383,4214
383,2417
32226,26
32226,396
32226,51
32226,465
32226,485
32226,1984
32226,352
32226,220
32226,327
32226,1896
32226,330
387,26
387,301
387,408
387,1945
387,211
387,485
387,4730
387,503
387,523
387,323
387,12687
387,330
387,11443
2670,26
2670,138
2670,205
2670,2055
2670,206
2670,1834
2670,383
2670,335
2670,396
2670,43
2670,1503
2670,81
2670,1062
2670,301
2670,51
2670,1274
2670,213
2670,1276
2670,5113
2670,15
2670,71
2670,2417
42,1858
42,308
42,503
16440,205
16440,6929
16440,383
16440,1503
16440,7533
16440,7540
16440,1373
16440,4259
16440,213
16440,36660
16440,3419
16440,352
16440,317
16440,6958
16440,16452
16440,8942
16440,7590
16440,4214
13416,138
13416,205
13416,1503
13416,5716
13416,4259
13416,88
13416,4336
13416,11991
13416,2138
13416,3419
13416,503
13416,1988
13416,220
13416,960
13416,1292
13416,19870
13416,13798
13416,8005
13416,7783
13416,2179
13416,7274
13416,7937
349,1945
349,1852
349,1267
349,308
349,3972
349,3419
349,677
349,510
349,220
349,511
349,3604
349,2572
349,330
349,2941
1503,2662
1503,205
1343,26
1343,77
1343,138
1343,396
1343,81
1343,752
1343,51
1343,1267
1343,4259
1343,211
1343,216
1343,308
1343,8016
1343,2342
1343,503
1343,220
1343,327
1343,1896
1343,330
1343,857
6231,8
6231,1037
6231,396
6231,81
6231,2059
6231,51
6231,1267
6231,2138
6231,957
6231,317
6231,322
6231,280
6231,12473
14549,6940
14549,20920
14549,8806
14549,14564
14549,4888
14549,16527
14549,16344
14549,27738
14549,4893
14549,14075
14549,4895
14549,16533
14549,39511
14549,8984
14549,14625
14549,40279
14549,14650
14549,4910
14549,34312
14549,14672
14549,20522
14549,14682
14549,37561
14549,54039
81,26
1062,2055
1062,206
1062,2634
1062,8
1062,383
1062,2670
1062,335
1062,43
1062,1503
1062,301
1062,5716
1062,1852
1062,1274
1062,1276
1062,214
1062,463
1062,88
1062,5226
1062,15
1062,519
31240,14376
31240,16452
301,138
301,2662
301,205
301,206
301,8
301,383
301,2670
301,42
301,335
301,396
301,43
301,1503
301,1062
301,759
301,1274
301,213
301,71
301,8942
301,4214
301,2417
2059,6231
2059,12318
2059,12324
2059,88
2059,2138
2059,352
2059,317
2059,322
2059,523
2059,280
2059,12465
2059,12473
2059,3393
2059,12281
2059,19908
2059,20103
5335,138
5335,206
5335,8
5335,2670
5335,396
5335,1503
5335,1062
5335,301
5335,408
5335,1858
5335,4259
5335,211
5335,489
5335,1553
5335,677
5335,352
5335,503
5335,220
5335,323
5335,5438
5335,689
5335,71
5335,3549
5335,13633
5335,327
5335,1574
8135,1037
8135,1988
8135,7783
8135,7937
65301,14549
65301,14075
65301,14648
65301,4910
65301,37561
236,206
236,301
236,248
236,216
236,268
236,2342
236,3235
236,51746
236,322
236,979
236,40797
236,2934
408,26
408,2662
408,206
408,1834
408,8
408,387
408,42
408,81
408,1062
408,301
408,759
408,1267
408,1858
408,11036
408,86
408,211
408,213
408,465
408,308
408,2138
408,485
408,489
408,3419
408,352
408,503
408,960
408,523
408,323
408,689
408,280
408,71
408,11714
408,3549
408,4368
408,327
408,2417
408,8005
408,2177
408,330
408,7960
408,3393
408,980
408,7937
408,11443
408,9363
12318,2662
12318,349
12318,1503
12318,1274
12318,220
12318,531
3726,301
8598,1503
8598,7533
7533,31549
31549,138
31549,2055
31549,6929
31549,206
31549,374
31549,383
31549,19913
31549,2670
31549,335
31549,396
31549,1503
31549,301
31549,7533
31549,7540
31549,4259
31549,1274
31549,16783
31549,213
31549,216
31549,6948
31549,28476
31549,14584
31549,16452
31549,8959
5716,2662
5716,205
5716,1503
5716,38790
5716,4259
5716,3419
12324,205
12324,2055
12324,8
12324,335
12324,301
12324,2059
12324,12318
12324,1852
12324,213
12324,463
12324,5226
12324,2156
12324,1988
12324,519
12324,322
12324,12473
243,1037
243,245
243,220
750,752
750,1852
245,28462
245,51742
752,408
752,4076
752,211
752,465
752,485
752,489
752,677
752,220
752,960
752,323
752,330
752,4200
752,3298
752,2353
38672,138
38672,206
38672,42
38672,301
38672,236
38672,243
38672,245
38672,248
38672,2870
38672,268
38672,2342
38672,3235
38672,2934
14557,26352
14557,465
14557,8835
14557,27738
14557,14075
14557,4895
14557,20522
14557,49182
1945,387
1945,349
1945,408
1945,1267
1945,211
1945,308
1945,485
1945,3419
1945,352
1945,503
1945,505
1945,220
1945,689
1945,2572
1945,330
1945,2941
1852,8
1852,308
1852,505
1852,5193
1852,1988
1852,519
7540,16440
7540,16344
7540,50361
7540,19153
6940,138
6940,206
6940,2634
6940,383
6940,19913
6940,2670
6940,349
6940,14549
6940,81
6940,301
6940,7533
6940,1852
6940,8806
6940,1276
6940,214
6940,465
6940,88
6940,6948
6940,5226
6940,16527
6940,8835
6940,16344
6940,2156
6940,15
6940,27738
6940,677
6940,1984
6940,14577
6940,5193
6940,1988
6940,220
6940,511
6940,28476
6940,519
6940,71
6940,14588
6940,14075
6940,4895
6940,34519
6940,33355
6940,14611
6940,7592
6940,14615
6940,47015
6940,35352
6940,16358
6940,34236
6940,37532
6940,30230
6940,14664
6940,14672
6940,2014
6940,32972
6940,3020
20920,14549
20920,750
20920,16527
20920,16344
20920,14075
20920,34963
51,138
51,1837
51,1037
51,301
51,891
51,220
51,322
51,280
51,71
51,327
1267,211
1267,1881
1373,323
1373,3549
1373,7937
4665,349
4665,301
4665,1852
4665,463
4665,88
4665,468
4665,3972
4665,5226
4665,4336
4665,11991
4665,677
4665,1984
4665,505
4665,5193
4665,5245
4665,1988
4665,220
4665,511
4665,3604
4665,5137
4665,3547
4665,1292
4665,356
4665,13798
4665,13808
4665,42182
4665,62542
4665,15538
38790,26
38790,1037
38790,349
38790,408
38790,3571
38790,5716
38790,465
38790,88
38790,677
38790,352
38790,503
38790,220
38790,960
38790,323
38790,689
38790,3549
38790,4368
38790,327
38790,8005
38790,7783
38790,2177
38790,2179
38790,979
38790,3393
38790,980
38790,7937
8806,14549
8806,7533
8806,26352
8806,6940
8806,20920
8806,14564
8806,16527
8806,8835
8806,16344
8806,27738
8806,28476
8806,14075
8806,4895
8806,39511
8806,34236
8806,57122
8806,14650
8806,14664
8806,14672
8806,54039
189,26
189,77
189,206
189,8
189,387
189,335
189,43
189,81
189,1062
189,759
189,1267
189,86
189,317
189,322
189,327
189,2417
189,979
4259,5716
1274,26
1274,138
1274,2055
1274,206
1274,1837
1274,8
1274,383
1274,1503
1274,1062
1274,301
1274,750
1274,1267
1274,211
1274,308
1274,489
1274,4730
1274,352
1274,503
1274,220
1274,317
1274,280
1274,356
1274,327
1274,330
11036,349
11036,1062
11036,408
11036,463
11036,465
11036,88
11036,468
11036,5226
11036,2138
11036,1880
11036,677
11036,1984
11036,503
11036,15769
11036,1988
11036,220
11036,511
11036,519
11036,689
11036,9964
11036,3549
11036,4368
11036,13798
11036,12751
11036,327
11036,13808
11036,2177
11036,2179
11036,7274
211,26
211,387
211,81
211,408
211,1945
211,1267
211,1858
211,308
211,1881
211,485
211,352
211,503
211,505
211,1988
211,220
211,960
211,323
211,689
211,280
211,2572
211,4368
211,327
211,12687
211,1896
211,330
211,3393
211,3298
16783,1503
16783,7533
16783,14572
16783,14577
16783,28476
16783,33355
213,206
1134,138
1134,531
14564,14549
14564,8806
14564,16344
14564,4893
14564,14075
14564,4895
14564,4910
1276,138
1276,8
1276,2670
1276,349
1276,43
1276,1852
1276,4336
1276,4708
1276,6373
1276,1880
1276,1881
1276,15
214,32226
214,1267
214,465
214,468
214,3972
214,220
214,3994
28462,8
28462,349
28462,245
28462,6940
28462,5245
28462,1988
28462,220
28462,5137
28462,6958
465,26
465,349
465,1276
465,88
465,677
465,220
465,317
465,3604
88,1852
88,4665
88,1276
88,463
88,308
88,56968
88,5226
88,11991
88,16801
88,1880
88,1881
88,2156
88,4526
88,677
88,1988
88,519
88,3604
88,19604
88,19870
88,13798
88,39885
88,12751
88,13808
88,3998
88,13813
88,39420
88,13821
88,21280
88,64911
88,37532
88,42182
47794,349
47794,308
47794,1984
47794,352
47794,317
47794,960
47794,280
47794,3549
47794,7274
47794,857
47794,9707
47794,2353
1877,8016
1877,317
468,8
468,349
468,81
468,301
468,750
468,1852
468,1267
468,4665
468,11036
468,1276
468,214
468,463
468,88
468,3972
468,5226
468,6373
468,1880
468,1881
468,677
468,1984
468,15769
468,1988
468,220
468,519
468,3604
468,5137
468,3547
468,19604
468,1292
468,19870
468,9964
468,3994
468,13798
468,12751
5113,206
5113,8
5113,2670
5113,42
5113,335
5113,349
5113,81
5113,301
5113,1852
5113,1858
5113,1276
5113,463
5113,5226
5113,6373
5113,1988
5113,220
5113,511
5113,3604
5113,523
5113,323
5113,71
5113,327
5113,330
216,2055
216,1274
216,213
216,463
216,465
216,5193
216,5245
216,1988
216,322
216,1574
6948,19913
6948,42
6948,7533
6948,1852
6948,20920
6948,1274
6948,1276
6948,463
6948,88
6948,5226
6948,16344
6948,2156
6948,50361
6948,14577
6948,1988
6948,519
6948,14584
6948,19153
6948,3998
6948,7592
6948,14615
6948,35352
6948,37532
6948,59945
2870,374
2870,8
2870,42
2870,236
2870,248
2870,268
2870,3235
2870,274
2870,322
2870,283
308,26
308,8
308,42
308,349
308,408
308,1945
308,211
308,88
308,485
308,352
308,503
308,505
308,220
308,323
308,280
308,356
308,330
3972,2662
3972,2055
3972,1837
3972,2670
3972,42
3972,349
3972,396
3972,1503
3972,81
3972,1062
3972,301
3972,4076
3972,750
3972,1852
3972,1858
3972,4665
3972,1274
3972,11036
3972,1276
3972,214
3972,463
3972,465
3972,88
3972,468
3972,5226
3972,11991
3972,6373
3972,1881
3972,2156
3972,2342
3972,15
3972,3419
3972,677
3972,4730
3972,1984
3972,352
3972,5245
3972,1988
3972,220
3972,511
3972,317
3972,960
3972,519
3972,3604
3972,5137
3972,3547
3972,1292
3972,356
3972,3549
3972,3994
3972,13798
3972,13799
3972,12751
3972,327
3972,3998
3972,1896
3972,330
3972,979
3972,7437
56968,2662
56968,8
56968,2670
56968,42
56968,349
56968,396
56968,43
56968,1062
56968,301
56968,1852
56968,1858
56968,4665
56968,1274
56968,1276
56968,88
56968,5226
56968,11991
56968,1880
56968,2156
56968,677
56968,1984
56968,352
56968,505
56968,5193
56968,1988
56968,220
56968,511
56968,519
56968,3604
56968,3547
56968,19604
56968,19870
56968,71
56968,356
56968,26153
56968,12751
56968,13808
56968,3998
56968,13813
56968,94
56968,13821
56968,21280
56968,2941
56968,42182
56968,15538
5226,2634
5226,1837
5226,8
5226,349
5226,1503
5226,81
5226,5716
5226,1852
5226,4259
5226,11036
5226,1276
5226,463
5226,465
5226,88
5226,468
5226,3972
5226,4336
5226,11991
5226,4708
5226,1880
5226,1881
5226,15
5226,677
5226,1984
5226,505
5226,5193
5226,5245
5226,1988
5226,220
5226,511
5226,519
5226,3604
5226,5137
5226,3547
5226,4182
5226,19604
5226,1292
5226,19870
5226,356
5226,9964
5226,3549
5226,4368
5226,13798
5226,12022
5226,39885
5226,12751
5226,13808
5226,3998
5226,13813
5226,2177
5226,94
5226,21280
5226,37532
5226,68285
5226,2014
5226,42182
4888,14549
4888,4895
4888,16460
4888,6971
4888,8984
51742,245
51742,274
4336,2634
4336,8
4336,81
4336,4259
4336,891
4336,1276
4336,88
4336,5226
4336,2138
4336,1881
4336,3419
4336,677
4336,503
4336,1988
4336,519
4336,19604
4336,9964
4336,13798
4336,12022
11991,206
11991,8
11991,349
11991,1062
11991,1852
11991,1858
11991,4665
11991,1276
11991,463
11991,88
11991,3972
11991,56968
11991,5226
11991,6373
11991,1880
11991,1881
11991,2156
11991,677
11991,1984
11991,5193
11991,1988
11991,511
11991,519
11991,3604
11991,3547
11991,19604
11991,19870
11991,3994
11991,13808
11991,3998
11991,13813
11991,13821
11991,21280
11991,64911
11991,42182
11991,15538
4708,81
4708,1276
4708,468
4708,1881
4708,5245
16527,14549
16527,6940
16527,20920
16527,8806
16527,1276
16527,465
16527,88
16527,8835
16527,16344
16527,14572
16527,27738
16527,14577
16527,1988
16527,519
16527,14075
16527,37502
16527,14611
16527,7592
16527,14615
16527,47015
16527,35352
16527,16358
16527,37532
16527,14650
16527,59945
16527,14672
16527,32972
6373,138
6373,2055
6373,206
6373,8
6373,2670
6373,42
6373,335
6373,43
6373,1276
6373,463
6373,3972
6373,1881
6373,15
6373,1984
16801,349
16801,2059
16801,1852
16801,1858
16801,1276
16801,88
16801,56968
16801,5226
16801,11991
16801,677
16801,220
16801,3604
16801,3547
16801,19604
16801,19870
16801,39885
16801,12751
16801,13808
16801,3998
16801,13813
16801,2177
16801,12473
16801,39420
16801,13821
16801,21280
16801,64911
16801,42182
16801,15538
57543,2634
57543,1343
57543,759
57543,36558
8016,1343
8016,1877
2138,1503
2138,408
2138,5716
2138,88
2138,3419
2138,677
2138,352
2138,503
2138,1988
2138,957
2138,9881
2138,960
2138,323
2138,689
2138,3549
2138,327
2138,8005
2138,7783
2138,2177
2138,2179
2138,7274
2138,3393
2138,7937
8835,19913
8835,349
8835,6940
8835,20920
8835,8806
8835,465
8835,16527
8835,16344
8835,1988
8835,220
8835,14075
8835,34519
8835,14611
8835,47015
8835,37532
8835,14648
8835,14672
1880,349
1880,43
1880,1881
26486,138
26486,2662
26486,205
26486,206
26486,374
26486,1837
26486,8
26486,383
26486,335
26486,43
26486,1062
26486,301
26486,1852
26486,4259
26486,891
26486,1276
26486,88
26486,15
26486,5193
26486,5245
26486,220
26486,1292
26486,19870
26486,2014
26486,15538
1881,138
1881,2634
1881,349
1881,43
1881,750
1881,1852
1881,1267
1881,1274
1881,1276
1881,468
1881,4336
1881,6373
1881,1880
1881,5193
1881,5245
1881,1988
1881,3994
36660,1503
36660,1373
485,26
485,8
485,387
485,408
485,1945
485,211
485,308
485,489
485,352
485,503
485,523
485,323
485,11946
485,689
485,280
485,2572
485,327
485,12687
485,2179
485,1896
485,330
3479,226
16344,138
16344,205
16344,2055
16344,1834
16344,8
16344,383
16344,19913
16344,16440
16344,14549
16344,81
16344,301
16344,7533
16344,26352
16344,14557
16344,7540
16344,6940
16344,20920
16344,8806
16344,1274
16344,16783
16344,213
16344,14564
16344,463
16344,465
16344,88
16344,6948
16344,16527
16344,8835
16344,14572
16344,27738
16344,14577
16344,28476
16344,317
16344,14584
16344,4893
16344,16452
16344,14075
16344,37502
16344,4895
16344,39511
16344,14611
16344,14615
16344,8984
16344,47015
16344,16358
16344,37523
16344,34236
16344,57122
16344,14648
16344,31957
16344,14650
16344,4910
16344,30230
16344,19159
16344,14664
16344,14672
16344,32972
268,206
268,8
268,1062
268,236
268,7533
268,245
268,38672
268,248
268,465
268,2870
268,3972
268,5226
268,3235
268,274
489,330
4526,396
4526,88
4526,3419
4526,323
4526,3549
4526,7783
4526,8208
2342,42
2342,1945
2342,759
2342,51
2342,1274
15,2670
15,750
15,1276
15,1880
1553,5335
1553,13633
1553,1574
14572,138
14572,206
14572,383
14572,19913
14572,2670
14572,335
